x,y,g,obs,alt,chosen,a1,a2,a3,x1,x2,x3,a1_x1,a1_x2,a1_x3,a2_x1,a2_x2,a2_x3,a3_x1,a3_x2,a3_x3,IN1_indic
2,2,2,3038,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3038,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,3039,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,3039,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,3039,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3040,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3040,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3040,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,3041,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3041,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3041,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,3042,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3042,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3042,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,3043,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3043,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3043,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3044,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3044,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3044,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3045,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3045,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3045,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,3046,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3046,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3046,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,3,2,3047,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,3047,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,3047,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,3048,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3048,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3048,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,3049,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3049,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3049,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,2,3050,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3050,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3050,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,3051,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3051,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3051,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,3052,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3052,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3052,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,2,3053,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3053,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3053,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3054,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3054,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3054,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,3055,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3055,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3055,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,2,3056,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,3056,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,3056,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,3057,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3057,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3057,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,3058,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3058,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3058,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3059,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3059,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3059,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,3060,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3060,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3060,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,2,3061,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,3061,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,3061,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3062,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,3062,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,3062,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3063,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3063,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3063,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,3064,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3064,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3064,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,1,2,3065,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,3065,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,3065,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,3066,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3066,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3066,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,2,3067,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,3067,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,3067,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,3068,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3068,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3068,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,3069,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3069,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3069,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,3070,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,3070,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,3070,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3071,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3071,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3071,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,3072,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3072,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3072,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,3073,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3073,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3073,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,3074,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3074,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3074,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,3075,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3075,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3075,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3076,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3076,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3076,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,3,2,3077,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,3077,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,3077,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,3078,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3078,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3078,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,2,3079,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3079,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3079,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,3080,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3080,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3080,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,3081,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3081,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3081,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,3,2,3082,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3082,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3082,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,2,2,3083,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3083,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3083,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,3084,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3084,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3084,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,3085,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3085,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3085,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,1,2,3086,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3086,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3086,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,3087,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3087,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3087,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,3088,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3088,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3088,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3089,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3089,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3089,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,3090,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3090,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3090,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3091,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3091,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3091,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,3092,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3092,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3092,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,3093,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3093,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3093,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3094,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3094,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3094,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3095,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3095,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3095,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3096,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3096,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3096,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,3097,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3097,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3097,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3098,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3098,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3098,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,3,2,3099,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3099,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3099,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,3,2,3100,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,3100,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,3100,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,3101,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,3101,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,3101,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,2,3102,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3102,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3102,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,2,3103,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3103,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3103,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,3104,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3104,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3104,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,3105,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3105,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3105,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,3106,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3106,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3106,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,3107,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3107,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3107,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,3108,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3108,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3108,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,3109,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3109,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3109,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,2,2,3110,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3110,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3110,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,3111,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,3111,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,3111,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,3112,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,3112,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,3112,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,3,2,3113,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,3,2,3113,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,3,2,3113,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,2,3114,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,3114,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,3114,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,2,3115,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,3115,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,3115,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,3,2,3116,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,3,2,3116,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,3,2,3116,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,3117,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,3117,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,3117,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,1,2,3118,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,3118,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,3118,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,2,2,3119,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,3119,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,3119,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,3,2,3120,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3120,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3120,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,3121,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3121,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3121,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,2,2,3122,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,3122,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,3122,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,3123,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3123,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3123,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
3,2,2,3124,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,2,2,3124,2,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,2,2,3124,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
2,1,2,3125,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3125,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3125,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3126,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3126,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3126,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,2,2,3127,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,2,2,3127,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,2,2,3127,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
2,1,2,3128,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,1,2,3128,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,1,2,3128,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,2,2,3129,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3129,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3129,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3130,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,3130,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,3130,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3131,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,3131,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,3131,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,3132,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3132,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3132,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,3133,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,3133,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,3133,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2,3,2,3134,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,3,2,3134,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2,3,2,3134,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1,1,2,3135,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,1,2,3135,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,1,2,3135,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,1,2,3136,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,3136,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,3136,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
3,1,2,3137,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
3,1,2,3137,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,1,2,3137,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1,2,2,3138,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3138,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3138,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3139,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3139,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3139,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,2,3140,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
1,2,2,3140,2,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,2,2,3140,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
3,3,2,3141,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
